"","Ensembl.ID","HGNC.ID","HGNC.symbol","RelEffect","AbsEffect","p"
"605","ENSG00000177479","HGNC:690","ARIH2",-0.713633411750458,-71.0558212541005,0.005
"606","ENSG00000124762","HGNC:1784","CDKN1A",-0.719604782184884,-65.7824625679901,0.005
"607","ENSG00000095794","HGNC:2352","CREM",-0.720590591831784,-125.360822637768,0.025
"608","ENSG00000127511","HGNC:19354","SIN3B",-0.733736675573311,-7.95736431630378,0.035
"609","ENSG00000006451","HGNC:9839","RALA",-0.735164500409548,-62.7798459695546,0.005
"610","ENSG00000131508","HGNC:12475","UBE2D2",-0.745861776300856,-67.2640825866191,0.0382513661202186
"611","ENSG00000113328","HGNC:1592","CCNG1",-0.749141467297309,-122.288441757571,0.005
"612","ENSG00000196405","HGNC:20234","EVL",-0.751755737340557,-102.680945661144,0.00505050505050505
"613","ENSG00000134352","HGNC:6021","IL6ST",-0.758948229091301,-216.734729283635,0.005
"614","ENSG00000196290","HGNC:13390","NIF3L1",-0.759399709921142,-102.821232670692,0.005
"615","ENSG00000055163","HGNC:13760","CYFIP2",-0.776665514117021,-37.6577560003704,0.005
"616","ENSG00000132906","HGNC:1511","CASP9",-0.782492105636518,-8.62060616080832,0.00613496932515337
"617","ENSG00000166949","HGNC:6769","SMAD3",-0.78274433503735,-32.5670282337651,0.00515463917525773
"618","ENSG00000064393","HGNC:14402","HIPK2",-0.785583036453603,-25.2592854302588,0.00546448087431694
"619","ENSG00000081479","HGNC:6694","LRP2",-0.787141031249964,-27.9009444411464,0.03
"620","ENSG00000169439","HGNC:10659","SDC2",-0.797800850208085,-80.3932124155959,0.005
"621","ENSG00000130713","HGNC:17097","EXOSC2",-0.798232671841033,-78.9467557398153,0.00546448087431694
"622","ENSG00000106070","HGNC:4564","GRB10",-0.808098750880825,-29.5707792692176,0.00523560209424084
"623","ENSG00000079462","HGNC:8576","PAFAH1B3",-0.812020070628522,-259.279255576104,0.005
"624","ENSG00000188313","HGNC:9092","PLSCR1",-0.81606427674876,-184.926822867661,0.00529100529100529
"625","ENSG00000153879","HGNC:1837","CEBPG",-0.824173159970561,-49.3125094986988,0.005
"626","ENSG00000065361","HGNC:3431","ERBB3",-0.829394745409882,-298.332181547473,0.00510204081632653
"627","ENSG00000105443","HGNC:9502","CYTH2",-0.863185690938062,-69.6366676311998,0.00520833333333333
"628","ENSG00000109846","HGNC:2389","CRYAB",-0.866979093859083,-662.159356147358,0.00546448087431694
